ts,voltage,capacity
1583404476.7382686,3.5525,1.546875
1583404486.749694,3.55375,1.546875
1583404496.7610633,3.5525,1.56640625
1583404506.7724295,3.55,1.56640625
1583404516.7837794,3.555,1.56640625
1583404526.7951517,3.5525,1.58203125
1583404536.8065321,3.555,1.58203125
1583404546.8178706,3.555,1.58203125
1583404556.8281744,3.55625,1.59765625
1583404566.8381577,3.5575,1.59765625
1583404576.8495193,3.5575,1.59765625
1583404586.8608837,3.5575,1.59765625
1583404596.8722486,3.555,1.61328125
1583404606.8836038,3.5575,1.61328125
1583404616.8949587,3.55625,1.61328125
1583404626.906322,3.55875,1.6328125
1583404636.9176824,3.56,1.6328125
1583404646.929042,3.56,1.6328125
1583404656.9381435,3.5575,1.6484375
1583404666.9494965,3.56,1.6484375
1583404676.958228,3.56,1.6484375
1583404686.969613,3.56,1.6640625
1583404696.976624,3.5625,1.6640625
1583404706.978896,3.5625,1.6640625
1583404716.980962,3.5625,1.6796875
1583404726.9831812,3.56,1.6796875
1583404736.9854321,3.56375,1.6796875
1583404746.9881492,3.5625,1.6796875
1583404756.9895759,3.565,1.69921875
1583404766.9982374,3.565,1.69921875
1583404777.0097046,3.5625,1.69921875
1583404787.021078,3.565,1.71484375
1583404797.0324657,3.56625,1.71484375
1583404807.0438578,3.56625,1.71484375
1583404817.0552642,3.56,1.73046875
1583404827.0666587,3.5675,1.73046875
1583404837.0780432,3.565,1.73046875
1583404847.0894766,3.56625,1.74609375
1583404857.0981562,3.5675,1.74609375
1583404867.1095352,3.5675,1.74609375
1583404877.1209137,3.56875,1.765625
1583404887.1322882,3.56875,1.765625
1583404897.1436758,3.57,1.765625
1583404907.1550298,3.565,1.765625
1583404917.166309,3.57,1.78125
1583404927.1776896,3.5675,1.78125
1583404937.189077,3.57,1.78125
1583404947.2004678,3.57125,1.796875
1583404957.21185,3.5725,1.796875
1583404967.2182226,3.5725,1.796875
1583404977.2297194,3.57,1.8125
1583404987.2410934,3.5725,1.8125
1583404997.2524748,3.57125,1.8125
1583405007.263853,3.57375,1.83203125
1583405017.2752013,3.57125,1.83203125
1583405027.286487,3.575,1.83203125
1583405037.2978504,3.575,1.83203125
1583405047.309128,3.575,1.84765625
1583405057.318214,3.575,1.84765625
1583405067.3281531,3.57625,1.84765625
1583405077.3395207,3.575,1.86328125
1583405087.350902,3.5725,1.86328125
1583405097.3622859,3.5775,1.86328125
1583405107.373663,3.575,1.87890625
1583405117.3850508,3.5775,1.87890625
1583405127.3964407,3.575,1.87890625
1583405137.4078243,3.5775,1.87890625
1583405147.4181573,3.5775,1.8984375
1583405157.4295309,3.57875,1.8984375
1583405167.438205,3.58,1.8984375
1583405177.4496095,3.58,1.9140625
1583405187.460977,3.58,1.9140625
1583405197.4723434,3.58,1.9140625
1583405207.4837174,3.58,1.9296875
1583405217.4950845,3.57875,1.9296875
1583405227.5064445,3.58125,1.9296875
1583405237.508159,3.58,1.9296875
1583405247.5195339,3.5825,1.9453125
1583405257.5282161,3.5825,1.9453125
1583405267.5396538,3.5825,1.9453125
1583405277.5510132,3.58375,1.96484375
1583405287.5623846,3.58375,1.96484375
1583405297.5737703,3.585,1.96484375
1583405307.57816,3.5825,1.98046875
1583405317.5895362,3.585,1.98046875
1583405327.6009183,3.5825,1.98046875
1583405337.6081436,3.585,1.98046875
1583405347.618126,3.58625,1.99609375
1583405357.6294332,3.58375,1.99609375
1583405367.6408207,3.58625,1.99609375
1583405377.6522,3.5875,2.01171875
1583405387.6635697,3.5875,2.01171875
1583405397.6749527,3.585,2.01171875
1583405407.6863387,3.5875,2.03125
1583405417.6881347,3.58625,2.03125
1583405427.6994047,3.5875,2.03125
1583405437.7107887,3.59,2.03125
1583405447.7221622,3.59,2.046875
1583405457.7282283,3.59,2.046875
1583405467.7396111,3.59,2.046875
1583405477.7509973,3.59,2.0625
